,ah,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
384,1.749,0.09021998780055855,0.09021998780055855,0.09021998780055855,0.06523653732983035,0.06523653732983034,0.06523653732983034,2.015129623386007,2.015129623386007,2.015129623386007,0.3244008460461995,0.32440084604619945,0.32440084604619945
385,1.754,0.31079737709262006,0.31079737709262023,0.31079737709262023,0.36053191218026254,0.36053191218026265,0.36053191218026265,0.3526855157142339,0.35268551571423407,0.35268551571423407,0.04494207689039335,0.044942076890393326,0.044942076890393326
386,1.763,0.04414830314143262,0.044148303141432615,0.044148303141432615,1.6430169626352025,1.6430169626352025,1.6430169626352025,0.06271434493244278,0.06271434493244278,0.06271434493244278,0.044641412717996196,0.044641412717996196,0.044641412717996196
387,1.764,0.3236795246506473,0.32367952465064737,0.32367952465064737,1.7880257206343615,1.7880257206343617,1.7880257206343617,1.8567439299755764,1.8567439299755761,1.8567439299755761,0.03949302336233591,0.03949302336233592,0.03949302336233592
388,1.773,0.2948346643656364,0.2948346643656364,0.2948346643656364,0.5390620244116239,0.5390620244116239,0.5390620244116239,2.8923465058004934,2.892346505800494,2.892346505800494,0.1678615575818656,0.1678615575818656,0.1678615575818656
389,1.791,0.12085532726545518,0.12085532726545518,0.12085532726545518,1.1913032409634279,1.1913032409634279,1.1913032409634279,1.036012341335858,1.036012341335858,1.036012341335858,0.11370463217045877,0.11370463217045877,0.11370463217045877
390,1.794,0.24415576858065904,0.244155768580659,0.244155768580659,1.9891332391527274,1.989133239152728,1.989133239152728,1.2498117940944502,1.2498117940944504,1.2498117940944504,0.04115053888946187,0.041150538889461866,0.041150538889461866
391,1.799,0.057907635131253014,0.05790763513125301,0.05790763513125301,0.3419653136571696,0.3419653136571696,0.3419653136571696,2.1300252383579967,2.1300252383579963,2.1300252383579963,0.17328526164150992,0.1732852616415099,0.1732852616415099
392,1.802,0.048520334547323886,0.04852033454732386,0.04852033454732386,0.3641267890053627,0.3641267890053626,0.3641267890053626,0.4210988754676167,0.4210988754676165,0.4210988754676165,0.0902290537481768,0.09022905374817677,0.09022905374817677
393,1.819,0.010398632709373381,0.010398632709373384,0.010398632709373384,2.201642467520368,2.2016424675203674,2.2016424675203674,1.0444392176591462,1.0444392176591462,1.0444392176591462,0.3974217277729234,0.3974217277729235,0.3974217277729235
394,1.822,0.21249891271390084,0.21249891271390084,0.21249891271390084,1.410436180260061,1.4104361802600605,1.4104361802600605,1.0669496647734085,1.066949664773408,1.066949664773408,0.1625714143509917,0.16257141435099173,0.16257141435099173
395,1.824,0.044686844752153024,0.044686844752153024,0.044686844752153024,0.5614722785027344,0.5614722785027344,0.5614722785027344,1.764485611083638,1.7644856110836378,1.7644856110836378,0.06854156100828446,0.06854156100828446,0.06854156100828446
396,1.825,0.031327319568524095,0.031327319568524095,0.031327319568524095,0.2477839971186031,0.2477839971186031,0.2477839971186031,1.0167457853333266,1.0167457853333266,1.0167457853333266,0.033647508356770134,0.03364750835677013,0.03364750835677013
397,1.833,0.199495547537239,0.16664206192458347,0.23403382728387684,0.7036537731568547,0.5284315833830392,0.8703285390392647,1.0251271086413727,0.26726724510671357,1.7460181983450724,0.08550223310664815,0.014093144361046925,0.1534279516695371
398,1.87,0.13695070273838295,0.13695070273838295,0.13695070273838295,2.2272137212784604,2.227213721278461,2.227213721278461,0.8757431879433858,0.8757431879433858,0.8757431879433858,0.2487177943219425,0.24871779432194246,0.24871779432194246
399,1.878,0.08643184857198176,0.012576339813594264,0.16831513002149834,0.5195901945161022,0.3765954286849386,0.6485658656579362,0.879533634416782,0.04825299577933775,1.6293161712270263,0.23858461199816047,0.13768745074574323,0.329589894696419
400,1.881,0.044215281931153476,0.04421528193115348,0.04421528193115348,0.4938382299069594,0.49383822990695936,0.49383822990695936,0.9161205854382846,0.9161205854382845,0.9161205854382845,0.3048812549840518,0.3048812549840518,0.3048812549840518
401,1.883,0.06182521933103495,0.06182521933103495,0.06182521933103495,0.013835579556205733,0.013835579556205731,0.013835579556205731,1.725036250025487,1.7250362500254877,1.7250362500254877,0.19035298828426425,0.19035298828426425,0.19035298828426425
402,1.884,0.13816500214147845,0.13816500214147842,0.13816500214147842,0.9317188462121831,0.931718846212183,0.931718846212183,0.29586346073835235,0.29586346073835235,0.29586346073835235,0.14416193110855183,0.14416193110855186,0.14416193110855186
403,1.902,0.062291456661140276,0.06229145666114028,0.06229145666114028,0.1578495534673433,0.15784955346734328,0.15784955346734328,0.42497904880957516,0.4249790488095751,0.4249790488095751,0.0335981513326522,0.03359815133265219,0.03359815133265219
404,1.91,0.019731132791928313,0.019731132791928317,0.019731132791928317,0.23080071063134666,0.2308007106313467,0.2308007106313467,2.1778980393154774,2.1778980393154774,2.1778980393154774,0.027352510731881587,0.02735251073188159,0.02735251073188159
405,1.921,0.2432063391804692,0.24320633918046916,0.24320633918046916,0.6538159503853511,0.6538159503853511,0.6538159503853511,1.4956482897230485,1.4956482897230483,1.4956482897230483,0.09825970466434954,0.09825970466434952,0.09825970466434952
406,1.922,0.05503875429913859,0.05503875429913859,0.05503875429913859,1.4375184247213497,1.4375184247213502,1.4375184247213502,1.9793851279028853,1.9793851279028851,1.9793851279028851,0.1602825185041513,0.1602825185041513,0.1602825185041513
407,1.936,0.1677111253745787,0.1677111253745787,0.1677111253745787,0.7772743912952308,0.7772743912952308,0.7772743912952308,1.4739932874304784,1.4739932874304784,1.4739932874304784,0.18239371381638544,0.18239371381638544,0.18239371381638544
